url,title,lead,content,data,category,tags
https://bash.bashinform.ru/news/sport/2023-10-16/bash-ortostan-parashyutsylary-r-s-y-kubogynda-bish-k-m-sh-m-ber-bronza-mi-al-yaulany-3479434,Республикабыҙ парашютсылары Рәсәй кубогында биш көмөш һәм бер бронза миҙал яуланы,,"Республиканың Парашют спорты федерацияһы спортсылары парашют спорты буйынса Рәсәй кубогы финалында юғары пилотаж күрһәтте. Улар биш көмөш һәм бер бронза миҙал алып ҡайтты.
Бына улар беҙҙең чемпиондар: Антон Филиппов, Евгения Торгашева, Игорь Митюков, Илнур Хәлиуллин, Артём Боровик һәм Ольга Кириллова.
Эксперттар һүҙҙәренсә, болоттар аҫтында маневр яһау сәнғәтен үҙләштереү - еңелдән түгел. Техниканы үҙләштереү менән бер рәттән спортсы тулҡынланыуын еңергә тейеш. Иң ҡурҡынысы - 15-се һикереш, ә 500-сөһө ваҡытында спортсылар барыһын да беләм тип уйлай һәм тыныслана, шуға осошта хаталар яһай.
https://www.bashinform.ru/news/sport/2023-10-15/parashyutisty-bashkirii-zavoevali-pyat-serebryanyh-i-odnu-bronzovuyu-medal-na-kubke-rossii-3479075","16 Октябрь , 10:09",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-10-12/f-sportsy-y-r-s-y-e-ya-y-rekordyn-uy-y-3475939,Өфө спортсыһы Рәсәйҙең яңы рекордын ҡуйҙы,,"Өфө спортсыһы Демид Ручко роллер-спортта сираттағы Рәсәй рекордын ҡуйҙы. Яҡташыбыҙ Санкт-Петербургта Neva Roller Cup халыҡ-ара ярыштарында ҡатнашып, бер аяғында 20 конустан торған юлды 4,838 секунд эсендә үтте.
Республиканың Спорт министрлығынан хәбәр итеүҙәренсә, Башҡортостандан 14 спортсы сығыш яһаны. Анна Бусарева - беренсе, Агата Ямаева - икенсе, Дарья Иванова һәм Михай Фёдоров өсөнсө урындарҙы алды.
Был Демидтың тәүге еңеүе түгел. Былтыр йыл аҙағында ул 10-18 йәшлектәр араһында квалификация уҙыштарында Рәсәй рекордын ҡуйҙы. Ул саҡта спортсы Омскиҙа роллер-спорт буйынса Бөтә Рәсәй ярыштарында сығыш яһаны, тип хәбәр иткәйне «Башинформ» мәғлүмәт агентлығы.
https://www.bashinform.ru/news/sport/2023-10-12/roller-iz-ufy-ustanovil-novyy-rekord-rossii-3475412","12 Октябрь , 14:01",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-10-10/bash-ortostandan-y-sh-shahmatsy-ike-tap-yr-r-s-y-chempiony-3473599,Башҡортостандан йәш шахматсы — ике тапҡыр Рәсәй чемпионы,,"Башҡортостандан йәш шахматсы Адель Йосопова ауыл ерендә уҡыған ҡыҙҙар араһында классик шахмат буйынса ике тапҡыр Рәсәй чемпионы исемен яуланы. Был хаҡта республиканың Шахмат федерацияһынан хәбәр иттеләр.
Адель Йосопова 2-10 октябрҙә Һамар өлкәһендә ауыл уҡыусылары араһында ойошторолған Бөтә Рәсәй ярыштарында ҡатнашты. «Башинформ»ға хәбәр итеүҙәренсә, турнирҙа ҡыҙ спорт ҡомарын һәм еңеүгә ынтылышын күрһәтте.
Шулай уҡ яҡташыбыҙ турнирҙа 17 йәшкә тиклемге ҡыҙҙар араһында беренсе, сатраш композицияларын сисеү буйынса конкурста икенсе урынды алды, тип белдерҙеләр Башҡортостандың Шахмат федерацияһында.
Ә бынан алда Адель Йосопова Силәбе өлкәһендә ҡатын-ҡыҙҙар араһында үткән Рәсәй кубогы этабында сығыш яһағайны.
Хәтерегеҙгә төшөрәбеҙ, Адель Йосопованың ғаиләһендә апаһы Жизель, ҡустылары Эмиль менән Камил да шахмат менән мауыға. Әсәһе Ольга Йосопова әйтеүенсә, балаларҙа шахматҡа һөйөүҙе атаһы Ринат Йосопов уятҡан.
https://www.bashinform.ru/news/sport/2023-10-10/yunaya-shahmatistka-iz-bashkirii-stala-dvukratnoy-chempionkoy-rossii-3472920","10 Октябрь , 15:10",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-10-09/11-oktyabr-f-l-figuraly-shyuyu-buyynsa-b-t-r-s-y-yaryshtary-bashlana-3471907,11 октябрҙә Өфөлә фигуралы шыуыу буйынса Бөтә Рәсәй ярыштары башлана,,"Был аҙнала Өфөлә конькиҙа фигуралы шыуыу буйынса «Ҡурай иле» Бөтә Рәсәй ярыштары башлана. Ярыштарҙы асыу тантанаһы Башҡортостан Республикаһы көнөндә уҙа.
Шулай уҡ Башҡортостандың баш ҡалаһында юниорҙар араһында конькиҙа фигуралы шыуыу буйынса Бөтә Рәсәй ярыштары ойошторола. «Башинформ» агентлығы хәбәр иткәнсә, спортсыларҙы Олимпия уйындары чемпиондары Алина Заһитова, Виктория Синицина, Никита Кацалапов, Марк Кондратюк, Анна Щербакова, донъя, Европа, Рәсәй чемпиондары, донъя чемпионаттары призёрҙары Александра Бойкова, Дмитрий Козловский, Елизавета Туктамышева, Дмитрий Алиев, Александра Степанова һәм Иван Букин сәләмләй.
Ярыштар 11 октябрҙә Спорт һарайында (Рихард Зорге урамы, 41) киске 5 тула 15 минутта асыла. Фигуристарҙың сығыштарын 10-14 октябрҙә ҡарарға мөмкин. Ярыштарҙа спорт мастерлығына кандидаттар ҡатнаша. Программала яңғыҙ һәм парлап шыуыу, шулай уҡ боҙҙа бейеү ҡаралған. Билеттар һатыуҙа.
https://www.bashinform.ru/news/sport/2023-10-09/v-ufe-11-oktyabrya-torzhestvenno-startuyut-vserossiyskie-sorevnovaniya-po-figurnomu-kataniyu-3471544","9 Октябрь , 16:28",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-10-05/respublikaby-an-alty-k-r-shse-evropa-chempiony-3466675,Республикабыҙҙан алты көрәшсе — Европа чемпионы,,"Башҡортостан көрәшселәре Баҡыла Европа чемпионы титулын яуланы. Спортсыларыбыҙҙың халыҡ-ара кимәлдә еңеүе тураһында республиканың спорт министры Руслан Хәбибов хәбәр итте.
Азербайжанда ойошторолған ярыштарҙа 19 илдән спортсылар ҡатнашты. Башҡортостан көрәшселәре алты алтын, ике көмөш һәм бер бронза миҙалға лайыҡ булды.
«Башинформ» агентлығы асыҡлауынса, ир-егеттәр араһында — Рөстәм Зыяҡаев (100 килограмдан ашыу), Дмитрий Ларюков (68 килограмға тиклем) һәм Рәзил Шабиев (75 килограмға тиклем), ә ҡатын-ҡыҙҙар араһында Алёна Фәтихова (52 килограмм), Алина Пухова (66 килограмм) һәм Олимпия Мәхийәнова (76 килограмм) Европа чемпионы исемен алды.
Илфаҡ Ибәтуллинда (57 килограмм) һәм Артур Зөлҡәрнәевта (82 килограмм) — көмөш миҙалдар. Виталий Балянов (100 килограмға тиклем) бронза миҙалға лайыҡ булды.
Әйткәндәй, быйыл июль айында Артур Зөлҡәрнәев Астанала билбау көрәше буйынса донъя чемпионатында ете тапҡыр донъя чемпионы исемен яуланы.
https://www.bashinform.ru/news/sport/2023-10-05/shest-bortsov-iz-bashkirii-stali-chempionami-evropy-3466528","5 Октябрь , 12:29",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-10-03/f-g-dinamo-oyoshma-y-yaryshtarynda-atnashyu-s-n-15-komanda-kilde-3463803,Өфөгә «Динамо» ойошмаһы ярыштарында ҡатнашыу өсөн 15 команда килде,,"Өфөлә «Динамо» ойошмаһының 100 йыллығына арналған волейбол буйынса Бөтә Рәсәй ярыштары башланды. Был хаҡта үҙенең телеграм-каналында Башҡортостандың спорт министры Руслан Хәбибов хәбәр итте.
«Башинформ» мәғлүмәт агентлығына билдәле булыуынса, Башҡортостандың баш ҡалаһына Рәсәйҙең 15 төбәгенән 15 волейбол командаһы килде. Бындай ярыштар күпселек волейболсылар өсөн олимпия пьедесталына күтәрелеү юлында мөһим этап һәм ныҡлыҡҡа һынау булып тора.«2023 йыл илебеҙҙең байтаҡ спорт ойошмалары өсөн юбилейлы булды. Рәсәйҙең, республиканың Спорт министрлығының һәм илебеҙ волейболының, шулай уҡ «Динамо» ойошмаһының 100 йыллығы, ә былтыр Башҡортостан Республикаһында тармаҡ волейбол йылы ине», — тип белдерҙе республикабыҙҙың спорт министры.
Бынан алдараҡ «Башинформ» «Урал» волейбол клубының Иран спортсыһы Милад Эбадипурҙы ҡабул итеүе хаҡында хәбәр иткәйне.
https://www.bashinform.ru/news/sport/2023-10-03/v-ufu-priehali-15-komand-dlya-uchastiya-v-sorevnovaniyah-obschestva-dinamo-3463701","3 Октябрь , 17:00",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-10-03/bash-ortostan-dzyudosylary-r-s-y-chempionatynda-volga-buyy-federal-okrugy-yyyylma-komanda-yna-bronza-mi-al-kilter-e-3463377,Республика дзюдосылары Рәсәй чемпионатында Волга буйы федераль округы йыйылма командаһына бронза миҙал килтерҙе,,"Башҡортостан спортсылары Волга буйы федераль округы йыйылма командаһы составында дзюдо буйынса Рәсәй чемпионатында өсөнсө урынды яуланы. Спорт министрлығынан хәбәр итеүҙәренсә, Хәсән Нуриев, Атам Барахоев, Карен Галстян, Урусхан-Бәк Балаев һәм Алихан Цечоев бронза миҙалдарға лайыҡ булды.
Дзюдо буйынса Рәсәй чемпионаты Кемерово ҡалаһының «Кузбасс-Арена»һында үтте. Унда илдең 59 төбәгенән 500-ҙән ашыу спортсы иң көслөләр исеме өсөн көрәште.
Өфөлә лә Көрәш һарайы төҙөлә, тип хәбәр иткәйне «Башинформ» мәғлүмәт агентлығы. 2019 йылдың авгусында Башҡортостан Башлығы Радий Хәбиров спорт объектын төҙөү тәҡдиме сығыш яһаны.
https://www.bashinform.ru/news/sport/2023-10-03/dzyudoisty-bashkirii-prinesli-bronzu-v-kopilku-sbornoy-pfo-na-na-chempionate-rossii-3463113","3 Октябрь , 13:09",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-09-28/salauat-yulaev-hokkey-kluby-kapitany-grigoriy-panin-atay-bul-an-3458273,«Салауат Юлаев» хоккей клубы капитаны Григорий Панин атай булған,,"«Салауат Юлаев» хоккей клубы капитаны Григорий Панин атай булған. Хоккейсының ғаиләһендә сабый тыуыуы хаҡында «Башинформ» мәғлүмәт агентлығына клубтың телеграм-каналынан билдәле булды.
«Беҙ һине шул тиклем көттөк», - тип Григорий Паниндың һүҙҙәрен килтерә паблик.
Григорий Панин «Салауат Юлаев»ҡа 2017 йылдан алып етәкселек итә. Бынан алдараҡ ул Башҡортостан Башлығының хоккей клубы етәкселеге, тренерҙар штабы һәм уйынсылары менән осрашыуында йәш хоккейсыларҙың потенциалын юғары баһаланы.
https://www.bashinform.ru/news/sport/2023-09-28/kapitan-hk-salavat-yulaev-grigoriy-panin-stal-ottsom-3457416","28 Сентябрь , 17:01",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-09-13/respublikaby-sportsy-y-ger-sporty-buyynsa-don-ya-chempionatynda-m-berenselegend-k-m-sh-prizer-3434054,Республикабыҙ спортсыһы — гер спорты буйынса донъя чемпионатында һәм беренселегендә көмөш призер,,"Яҡташыбыҙ Розана Кашапова гер спорты буйынса донъя чемпионатында һәм беренселегендә көмөш миҙал яуланы. Был хаҡта «Башинформ»ға Балтас районы хакимиәте башлығы Илгиз Субушевтан билдәле булды. Спортсы ҡыҙ ошо районда тыуып үҫкән.
Ярыштар 7-12 сентябрҙә Үзбәкстандың Хиуа ҡалаһында уҙҙы. Унда донъяның 21 иленән 600-ҙән ашыу спортсы ҡатнашты. Республикабыҙҙы Рәсәйҙең йыйылма командаһы ағзаһы, Рәсәйҙең спорт мастеры Розана Кашапова күрһәтте. Әйткәндәй, спортсыларыбыҙ был ярышта рәсми гимн һәм милли йыйылма команданың флагы менән сығыш яһаны.
https://www.bashinform.ru/news/sport/2023-09-13/sportsmenka-iz-bashkirii-stala-serebryanym-prizerom-chempionata-i-pervenstva-mira-po-girevomu-sportu-3433770","13 Сентябрь , 13:13",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-09-11/y-sh-shahmatsy-samira-ishkinina-r-s-y-kubogy-etabynda-va-ytynan-alda-e-e-yaulany-3430332,Йәш шахматсы Самира Ишкинина Рәсәй кубогы этабында ваҡытынан алда еңеү яуланы,,"Салауат ҡалаһынан йәш шахматсы Самира Ишкинина 11 йәшкә тиклемге ҡыҙҙар араһында Рәсәй кубогы этабында ваҡытынан алда еңеү яуланы. Ярыш 1-9 сентябрҙә Анапала уҙҙы.
Ҡала мэрияһының матбуғат хеҙмәтенән хәбәр итеүҙәренсә, Самира Мәскәү, Краснодар крайы һәм Һарытау өлкәһе спортсылары менән көс һынашты. Беҙҙең йәш шахматсы бөтә партияларҙы ла уңышлы уйнап, этап тамамланырҙан бер тур алда еңеү яуланы, шул рәүешле ул декабрҙә Ярославлдә үтәсәк Рәсәй кубогы финалына ҙур аҙым яһаны.
https://www.bashinform.ru/news/sport/2023-09-11/yunaya-shahmatistka-iz-bashkirii-samira-ishkinina-oderzhala-dosrochnuyu-pobedu-na-etape-kubka-rossii-3430157","11 Сентябрь , 12:01",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-09-07/mir-f-hretdinov-baltika-starty-ny-i-sh-p-rapirasy-y-3423322,Әмир Фәхретдинов — «Балтика старты»ның иң шәп рапирасыһы,,"Башҡортостандан Әмир Фәхретдинов «Балтика старты»ның иң шәп рапирасыһы исемен яуланы, тип хәбәр итте Башҡортостандың спорт министры Руслан Хәбибов үҙенең телеграм-каналында.
Выборг ҡалаһында «Балтика старты» Бөтә Рәсәй кадеттар турнирында егеттәр араһында рапира буйынса ярыштар тамамланды.
Ошо турнирҙа ҡатнашҡан 156 спортсы араһынан Башҡортостан вәкиле Әмир Фәхретдинов еңеүсе булды.
Көмөш миҙал - Санкт-Петербургтан Всеволод Мирошниченкола.
Өсөнсө урынды Башҡортостандан Дәүләт Хәйретдинов менән Татарстандан Адель Йосопов бүлеште.
https://www.bashinform.ru/news/sport/2023-09-07/amir-fahretdinov-iz-bashkirii-stal-luchshim-rapiristom-baltiyskogo-starta-3423033","7 Сентябрь , 13:05",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-09-06/bash-ortostan-rapirasy-y-malena-shaymoratova-b-t-r-s-y-turnirynda-bronza-prizer-3422071,Башҡортостан рапирасыһы Малена Шайморатова — Бөтә Рәсәй турнирында бронза призер,,"Башҡортостан рапирасыһы Малена Шайморатова «Балтика старты» фехтование буйынса Бөтә Рәсәй турнирының бронза призеры булды. 18 йәшкә тиклемге егет-ҡыҙҙар араһындағы ярыштар Ленинград өлкәһенең «Выборг» спорт комплексында бара. Турнирҙа Рәсәй төбәктәренән 1000-гә яҡын йәш спортсы сығыш яһай. Ярыштарҙа фехтованиеның бөтә төрҙәре тәҡдим ителгән: рапира, ҡылыс, шпага. Спорт министрлығының матбуғат хеҙмәтенән хәбәр итеүҙәренсә, беҙҙең Малена Шайморатова шпага менән шәхси алышта өсөнсө урынды яуланы.
https://www.bashinform.ru/news/sport/2023-09-06/rapiristka-iz-bashkirii-malena-shaymuratova-stala-bronzovym-prizerom-vserossiyskogo-turnira-3421976","6 Сентябрь , 16:29",Спорт,Na
https://bash.bashinform.ru/news/sport/2023-09-05/bash-ortostandy-adaptiv-sport-ge-instruktory-erenburg-miksonov-para-karate-buyynsa-r-s-y-chempiony-3420221,Башҡортостандың адаптив спорт үҙәге инструкторы Эренбург Миксонов - пара-каратэ буйынса Рәсәй чемпионы,,"Башҡортостандың Адаптив спорт үҙәге спортсыһы һәм инструкторы Эренбург Миксонов пара-каратэ буйынса Рәсәй чемпионы исемен яуланы. Турнир ошо көндәрҙә Мәскәү өлкәһенең Клин ҡалаһында үтте. Унда илдең 14 төбәгенән 62 иң яҡшы спортсы ҡатнашты. Республика Спорт министрлығының матбуғат хеҙмәтенән билдәле булыуынса, яҡташыбыҙ терәк-хәрәкәт аппараты сирҙәренән яфаланған кешеләр өсөн ПОДА-ката дисциплинаһында сығыш яһап, илдең иң яҡшы пара-каратисы исеменә лайыҡ булды.
«Спортсыны һәм уның тренеры Тимербаев Марат Шәфиғулла улын шәп һөҙөмтә менән ҡотлайбыҙ», - тип белдерҙеләр Спорт министрлығының матбуғат хеҙмәтендә.
https://www.bashinform.ru/news/sport/2023-09-05/instruktor-tsentra-adaptivnogo-sporta-bashkirii-erenburg-miksonov-stal-chempionom-rossii-po-para-karate-3420152","5 Сентябрь , 15:57",Спорт,Na
https://bash.bashinform.ru/news/economy/2023-10-27/k-bank-t-p-stavkany-15-arttyr-y-3496343,Үҙәк банк төп ставканы 15% арттырҙы,,"Рәсәй банкының Директорҙар советы ултырышы йомғаҡтары буйынса бөгөн, 27 октябрҙә, төп ставка бер юлы 2 процент пунктына — йылына 15% тиклем арттырылды. Яңы ставка 30 октябрҙә көсөнә инә.
Үҙәк банктың релизында билдәләнеүенсә, ағымдағы инфляция баҫымы һиҙелерлек көсәйҙе, 23 октябргә баһа буйынса, йыллыҡ инфляция 6,6% ҡәҙәр артты (сентябрҙә 6% ине).
2023 йылға инфляция буйынса фараз — 7-7,5%.
https://www.bashinform.ru/news/economy/2023-10-27/tsb-povysil-klyuchevuyu-stavku-do-15-3496064","27 Октябрь , 16:37",Иҡтисад,Na
https://bash.bashinform.ru/news/economy/2023-10-27/bash-ortostanda-bash-ort-aty-m-unar-oshtary-gen-t-s-n-er-b-lende-3495957,Башҡортостанда Башҡорт аты һәм һунар ҡоштары үҙәген төҙөү өсөн ер бүленде,,"Башҡортостанда тағы бер нисә инвестор үҙ проекттарын бойомға ашырыу өсөн ябайлаштырылған процедура буйынса ер алды. Республика Башлығы ҡул ҡуйған бойороҡтар торлаҡ, коммерция һәм социаль йәһәттән мөһим объекттар төҙөү пландарына ҡағыла.
Башҡортостандың Туризмды үҫтереү үҙәге Евразия күсмә цивилизациялар музейын төҙөү барышында башҡорт аты һәм һунар ҡоштары үҙәген булдырыу өсөн Шишмә районында 2,6 мең сутый ерҙе ҡуртымға алды. Радий Хәбиров һүҙҙәренсә, был объекттар һөнәрселәр ауылы һәм башҡа этно-тарихи майҙансыҡтар менән бергә музей комплексы эргәһендә урынлашырға тейеш, тип хәбәр иткәйне «Башинформ». Бынан алда музей төҙөү өсөн 1,95 мең сутый бүленде.
«Стройинвест Компанияһы» Стәрлетамаҡтың көнбайышындағы 2-се биҫтәһендә һатыулашыуһыҙ 83 сутый участканы алды һәм бында 9,7 мең квадрат метр торлаҡ төҙөргә, ә 6 фатирҙы алданған өлөшсөләргә тапшырырға вәғәҙә бирҙе.
«Акцент» йәмғиәте Өфө районының Дорогин ауылында магазин төҙөй, шуның өсөн компания сауҙалашыуһыҙ 50 сутый,  «Волкодав сервис» Архангел районы үҙәгендә юл буйы комплексын һалыу өсөн 100 сутый ерҙе ҡуртымға алды.
https://www.bashinform.ru/news/economy/2023-10-27/v-bashkirii-vydelili-zemlyu-pod-stroitelstvo-tsentra-bashkirskoy-loshadi-i-pevchih-ptits-3495869","27 Октябрь , 13:33",Иҡтисад,Na
https://bash.bashinform.ru/news/economy/2023-10-25/f-l-iv-e-el-s-n-t-forumy-asyldy-3492840,Өфөлә IV «Еңел сәнәғәт» форумы асылды,,"Бөгөн Өфөлә IV «Еңел сәнәғәт» форумы үҙ эшен башланы. Быйыл унда Рәсәйҙән, Белоруссиянан, Үзбәкстандан, Ҡаҙағстандан 80 компания һәм дизайнерҙар ҡатнаша.
Форум бер нисә тематик майҙансыҡҡа бүленгән, күргәҙмә майҙансығында дизайн, старт, фабрика, мода, бала саҡ, спорт, махсус кейем һәм сифат территориялары эшләй.
«Беҙ «Еңел сәнәғәт» форумын дүртенсе тапҡыр уҙғарабыҙ. Ҡатнашыусылар йылдан-йыл арта. Белоруссиянан, Үзбәкстандан һәм Ҡаҙағстандан килгән ҡунаҡтарыбыҙҙы сәләмләйем. Башҡортостанға рәхим итегеҙ. Рәсәй төбәктәре вәкилдәрен дә сәләмләйем. Бөгөн беҙҙә Дағстандың ҡыҙыҡлы стенды бар. Рәсәйҙә һәм яҡшы күршеләребеҙҙә еңел сәнәғәттең нисек үҫешкәнен күреү мөмкинлеге булыр тип уйлайым.
Беҙ, ҡулланыусылар, Рәсәй етештереүселәре теккән кейем-һалымды рәхәтләнеп кейәбеҙ. Бөгөн дә еңел сәнәғәт предприятиелары етәкселәренә айырым рәхмәт һүҙҙәрен еткерәм. Еңел сәнәғәт – тәү сиратта ҙур хеҙмәт. Тармаҡ предприятиелары хеҙмәткәрҙәренә лә – оло рәхмәт һүҙҙәре. Уларҙың эше еңел түгел. Унда эшләгән ҡатын-ҡыҙҙарға беҙҙе кейендергәне, Башҡортостанда, Рәсәйҙә йәшәүселәр матур булһын тип тырышҡаны өсөн рәхмәт.
Бөгөн тәжрибә уртаҡлашабыҙ. Башҡортостан тураһында әйткем килә. Республикабыҙҙың авиация двигателдәре, вертолеттар, нефть, нефть химияһы, газ химияһы ғына түгел икәнен беләбеҙ. Беҙ Башҡортостандың еңел сәнәғәт менән дә танылыу яулауын теләйбеҙ», - тине Башҡортостан Башлығы форумды асыу тантанаһында.
Республика властары еңел сәнәғәтте үҫтереүҙә ике йүнәлеш буйынса бара, тип билдәләне Радий Хәбиров.
«Башҡортостандың идара итеү командаһы исеменән шуны әйтергә теләйем: еңел сәнәғәтте үҫтереү һәм уға ярҙам итеү - дәүләттең мөһим бурыстарының береһе», - тине Радий Хәбиров.
Республика етәксеһе еңел сәнәғәт предприятиелары вәкилдәрен дәүләт наградалары менән бүләкләне.
Радий Хәбиров «Рәсәй сифат системаһы» ойошмаһы етәксеһе Максим Протасов менән Башҡортостандың алдынғы етештереүселәре, дизайнерҙары һәм студенттарының кейем коллекцияларын да ҡараны.
https://www.bashinform.ru/news/economy/2023-10-25/v-ufe-otkrylsya-iv-forum-legkoy-promyshlennosti-legprom-3492755","25 Октябрь , 14:10",Иҡтисад,Na
https://bash.bashinform.ru/news/economy/2023-10-25/2024-yylda-r-s-y-pensiya-indeksatsiyalana-3492453,2024 йылда Рәсәйҙә пенсия индексациялана,,"Дәүләт Думаһы беренсе уҡыуҙа 2024 йылдың 1 ғинуарынан эшләмәгән граждандарҙың пенсияһын индексациялау тураһында закон ҡабул итте. Рәсәйҙә пенсия 7,5% арттырыла. Был 32 миллион кешегә ҡағыла, тип хәбәр итә Дәүләт Думаһының матбуғат хеҙмәте рәйес Вячеслав Володинға һылтанма менән.
«Пенсионерҙарға түләнә торған аҡса федераль бюджет проектына һалынған. 2024 йылда пенсияны арттырыу өсөн өҫтәмә бюджет сығымдары 234 миллиард һум самаһы тәшкил итә», — тип белдерҙе Володин.
25 октябрҙә депутаттар беренсе уҡыуҙа минималь эш хаҡын күтәреү тураһында законды ҡарарға йыйына.
https://www.bashinform.ru/news/economy/2023-10-24/indeksatsiya-pensiy-v-2024-godu-kosnetsya-32-mln-zhiteley-rossii-3491872","25 Октябрь , 11:25",Иҡтисад,Na
https://bash.bashinform.ru/news/economy/2023-10-25/f-l-kadr-ar-a-ytly-ty-b-t-r-s-n-340-y-m-t-transporty-voditele-talap-itel-3492413,Өфөлә кадрҙарға ҡытлыҡты бөтөрөү өсөн 340 йәмәғәт транспорты водителе талап ителә,,"Өфөлә ҡала йәмәғәт транспорты водителдәренә ҡытлыҡты кәметеү буйынса комплекслы эш алып барыла. Мәҫәлән, дөйөм белем биреү учреждениелары һәм һөнәри уҡыу йорттары менән үҙ-ара эш итеүҙе иҫәпкә алып баш ҡаланың автотранспорт предприятиеларын тулыландырыу мәсьәләһе ҡарала.
Әлеге ваҡытта муниципаль ташыусыларға 340-тан ашыу хеҙмәткәр талап ителә, шуларҙың 140-ы – автобус, 126-һы – троллейбус һәм 77-һе – трамвай водителе.
Бынан алдараҡ «Башинформ» тиҙҙән Башҡортостандың 250 яңы автобус алырға йыйыныуын хәбәр иткәйне.
https://www.bashinform.ru/news/economy/2023-10-24/v-ufe-dlya-zakrytiya-kadrovogo-defitsita-trebuetsya-340-voditeley-obschestvennogo-transporta-3491795","25 Октябрь , 11:05",Иҡтисад,Na
https://bash.bashinform.ru/news/economy/2023-10-24/bash-ortostan-a-balalar-posobielaryn-t-l-s-n-federal-byudzhettan-5-40-milliard-umdan-ashyu-a-sa-b-lende-3491068,"Башҡортостанға балалар пособиеларын түләү өсөн федераль бюджеттан 5,40 миллиард һумдан ашыу аҡса бүленде",,"Башҡортостанға 2023 йылда балалар пособиеһын түләү өсөн федераль бюджеттан 5,40 миллиард һумдан ашыу аҡса бүленде. Был сумманан 2,13 миллиард һумға яҡыны өсөнсө йәки артабанғы бала тыуған осраҡта тәғәйенләнгән айлыҡ түләүҙәргә (3 йәшкәсә) йүнәлтелде, тиелә Рәсәй хөкүмәтенең рәсми хоҡуҡи мәғлүмәт сайтында баҫылған бойороғонда.
Тағы ла 3,27 миллиард һумдан ашыуы 3-7 йәшлек балаларға пособие түләү өсөн тотонолорға тейеш.
«Башинформ» шулай уҡ Башҡортостанда 234 600-ҙән ашыу бала тәрбиәләгән 119 700 ғаиләнең балаларға берҙәм пособие алыуын хәбәр иткәйне.
https://www.bashinform.ru/news/economy/2023-10-24/bashkirii-na-vyplatu-detskih-posobiy-iz-federalnogo-byudzheta-vydeleno-bolee-5-40-mlrd-rubley-3490662","24 Октябрь , 12:49",Иҡтисад,Na
https://bash.bashinform.ru/news/economy/2023-10-23/bash-ortostandan-mahsus-h-rbi-operatsiyala-atnashyusylar-y-esh-ha-y-arttyryldy-3489238,Республиканан махсус хәрби операцияла ҡатнашыусыларҙың эш хаҡы арттырылды,,"2023 йылдың октябренән махсус операцияла ҡатнашыусыларҙың эш хаҡы арта. 1 октябрҙән индексация булды, шуны иҫәпкә алып, хәҙер махсус хәрби операцияла ҡатнашыусыларға кәмендә 210 мең һум түләнә, тип хәбәр итә «Красная звезда» гәзите Рәсәй оборона министры урынбаҫары Татьяна Шевцоваға һылтан менән.
Шулай уҡ хәрби пенсионерҙарҙы һәм уларҙың ғаилә ағзаларын пенсия менән тәьмин итеү кимәлен күтәреү өсөн 2023 йылда хәрби пенсиялар 10,5 процентҡа индексацияланды.
Республикала йәшәүселәр контракт төҙөүгә бәйле һорауҙар менән берҙәм белешмәгә 177, Ситуация үҙәгенә 122 йәки (347) 218-19-19, «Минең документтарым» күп функциялы үҙәгенең иң яҡын офисына мөрәжәғәт итә ала. Шулай уҡ һорауҙарығыҙға яуаптарҙы башбат.рф сайтында, Телеграм-каналдағы чат-боттарҙа табырға мөмкин.
https://www.bashinform.ru/news/economy/2023-10-22/s-oktyabrya-2023-goda-uchastnikam-spetsoperatsii-povysyat-zarplatu-3488169","23 Октябрь , 11:58",Иҡтисад,Na
